REF_AREA_NAME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
St. Vincent and the Grenadines,1886.328676158117,1937.698762648357,1977.819730447642,1826.94948823929,1868.120965387732,1860.236104280677,1837.501501911193,1643.363347618769,1731.763745282376,1763.785708086839,1934.878798782758,1973.632701909581,2460.138103694495,2167.063431807971,1958.747720851878,1794.731565607669,1965.11159232195,2207.588842924694,2405.13717985941,2469.591671799677,2512.073732135,2606.46896497627,2700.13153397121,2736.247849328735,2893.473104263765,3049.081417359581,3196.98770124886,3189.973463957723,3617.347252716391,3647.951951517026,3780.963379021278,3809.928551115942,4042.584900875819,4205.975639485102,4146.769553938984,4463.735172669952,4518.346404305718,4675.81188533373,4865.384595301603,4989.052626653764,5062.830800530304,5153.337757039718,5436.011276970847,5810.312916830195,6065.795281291885,6238.030621322332,6700.480655979913,6953.11709388397,7012.88002960716,6948.773569137428,6671.273535751497,6667.817025309806,6783.80062180219,6989.482545109222,7116.354803046526,7353.735560541842,7702.616964227221,7864.947368983753,8171.705225992188,8285.715771077706,8025.284997657734,8139.636858757351,8790.374185700935,9385.710828370044
Sub-Saharan Africa,1141.985432840811,1127.164762420953,1165.983404191892,1208.759161776882,1237.705132404101,1263.130146245393,1256.019647120309,1214.427427298887,1219.804636192878,1294.947590673892,1359.663208565076,1426.199311732628,1429.453376218448,1450.852617787711,1517.288707150698,1471.168541925914,1504.30968158003,1503.451273674975,1458.002730475951,1470.868521095352,1482.11487358108,1426.701734203006,1366.852107180273,1292.745588990581,1284.413280559335,1272.460244564524,1259.777912817027,1260.019420829633,1278.881608456222,1272.22627134618,1266.423460592514,1236.926165501535,1198.785850813981,1155.939186754253,1136.792280812573,1143.61607992958,1170.473876286464,1186.540000702113,1184.264341107014,1178.412288051045,1187.42621852881,1204.444247926012,1246.976734941724,1262.996337705355,1310.283951921887,1351.667368133883,1394.832517786162,1440.729095846338,1474.154379911292,1479.595301984507,1525.682334874259,1549.966633732963,1557.58561804325,1593.772316754697,1626.717445836892,1628.912857429157,1606.15677780321,1603.550908912188,1604.486612793775,1604.912066638122,1532.69557630294,1559.004199210836,1576.408465951202,1581.056829151987
Sub-Saharan Africa (IDA & IBRD),1141.985432840811,1127.164762420953,1165.983404191891,1208.759161776881,1237.7051324041,1263.130146245393,1256.019647120309,1214.427427298886,1219.804636192878,1294.947590673892,1359.663208565076,1426.199311732628,1429.453376218449,1450.852617787711,1517.288707150698,1471.168541925914,1504.30968158003,1503.451273674976,1458.002730475951,1470.868521095352,1482.11487358108,1426.701734203007,1366.852107180274,1292.745588990582,1284.413280559335,1272.460244564524,1259.777912817027,1260.019420829633,1278.881608456222,1272.22627134618,1266.423460592514,1236.926165501535,1198.785850813981,1155.939186754253,1136.792280812574,1143.616079929581,1170.473876286464,1186.540000702113,1184.264341107015,1178.412288051044,1187.42621852881,1204.444247926012,1246.976734941725,1262.996337705355,1310.283951921887,1351.667368133882,1394.832517786162,1440.729095846338,1474.154379911292,1479.595301984507,1525.682334874259,1549.966633732963,1557.58561804325,1593.772316754697,1626.717445836893,1628.912857429157,1606.15677780321,1603.550908912188,1604.486612793774,1604.912066638122,1532.69557630294,1559.004199210837,1576.408465951202,1581.056829151987
Sub-Saharan Africa (excluding high income),1141.639128593881,1126.862202211735,1165.656950622477,1208.397192260187,1237.32846804857,1262.784789075119,1255.598262464193,1214.010460910291,1219.354094716155,1294.535403937806,1359.222196563559,1425.67362054542,1428.897088161642,1450.243070105787,1516.707302355692,1470.571707253555,1503.594529558187,1502.828497834409,1457.18965150121,1469.91026469052,1481.256173589491,1425.90473377171,1366.09219088071,1292.001892797628,1283.650857107773,1271.622544667064,1258.956052614722,1259.18079587892,1278.0168452484,1271.279621373179,1265.420624018207,1235.916481900907,1197.715544558713,1154.807136484934,1135.722272637866,1142.571688852453,1169.345993611133,1185.292374352085,1183.018512089348,1177.176036727327,1186.16747618209,1203.252854309674,1245.811287090159,1261.938960014931,1309.294476475478,1350.609866517505,1393.700459411214,1439.522152649517,1473.02459605269,1478.528299141025,1524.599781216652,1548.79746929218,1556.410208301839,1592.618569595183,1625.548401610436,1627.66404278518,1604.775692577698,1602.103923408395,1603.002472899271,1603.380124401206,1531.388637029081,1557.725421462704,1574.983262024887,1579.617954257946
Sudan,851.732421875,828.766967773438,861.476318359375,813.293090820313,780.661743164063,808.854431152344,757.518859863281,746.402099609375,739.073913574219,727.628051757813,748.2431640625,742.029479980469,682.653015136719,661.991394042969,711.013854980469,795.953491210938,898.202575683594,923.200622558594,837.251831054688,765.673095703125,747.91943359375,773.544799804688,790.597045898438,782.225158691406,726.964111328125,669.103332519531,692.196655273438,776.530822753906,764.454162597656,823.076843261719,764.450439453125,805.367309570313,842.008605957031,862.978149414063,850.299438476563,877.693298339844,908.66015625,1050.31994628906,1069.27197265625,1074.88098144531,1111.11865234375,1150.17626953125,1185.21533203125,1226.42077636719,1255.67114257813,1290.24438476563,1336.1240234375,1372.10961914063,1381.62561035156,1301.34729003906,1311.22314453125,1388.21813964844,1288.25854492188,1283.45922851563,1307.3896484375,1292.37963867188,1297.15454101563,1261.87353515625,1185.94445800781,1126.55297851563,1056.86474609375,1009.54888916016,973.225280761719,767.248779296875
Suriname,3940.081347935904,3994.895695714306,3988.111400278383,4025.397611645691,4120.48612086465,4456.897029510048,5133.974973131571,5561.308098763699,5782.536613818481,5840.34086091936,5799.867222815838,5834.024867295044,5719.042376614222,5639.385797905574,5692.088519037538,5888.953962981073,6454.721479507164,7172.621071280236,7717.463333765681,7750.388850626871,7110.251415399859,7613.416137600268,7272.423773427969,6948.369883860053,6754.874164351618,6804.88235329589,6765.644547524312,6272.929385522461,6672.845581736208,6847.857425867962,6474.955711621206,6609.401341001197,6594.904149491504,6127.177640986583,6290.157496316789,6184.283442286196,6114.83571706509,6330.137182483529,6343.513447665356,6127.310357398755,6128.31602380553,6255.552741856872,6301.317310431669,6567.843098768473,7021.989199243381,7261.817135019604,7599.35696921481,7897.256489158281,8129.114646594458,8276.690797687932,8603.907867458549,9003.285976748855,9140.92898611536,9303.460087758094,9224.243784105469,8813.61705392067,8293.315530314065,8338.692354018622,8666.648706977967,8677.305220217315,7213.10766669943,6973.899418681151,7081.333573257831,7195.102090332091
Sweden,16812.15163396379,17683.79758930669,18335.55251507257,19203.91326001735,20361.15242386847,20941.09094323552,21176.46662206929,21721.83999786065,22386.02744830687,23342.74250161407,24622.94787895697,24685.10477865331,25175.57838942992,26129.4639468973,26887.00539135917,27464.06862103012,27653.9107272497,27116.00700018243,27510.74385165741,28504.88518362659,28930.67210038241,29027.42691090525,29373.07836837884,29917.80651696716,31154.86752529832,31775.40210537262,32554.78046589129,33534.53213376561,34234.9882140715,34910.16765050807,34902.92058486386,34268.55471505606,33673.43659453506,32786.87950339747,33861.97135792897,35063.90089560056,35604.96836040309,36675.20771471335,38211.11862203989,39785.38015720287,41561.09671687488,42013.70042648007,42831.01886195751,43474.57921783502,45113.83085137614,46188.8411079246,48077.44086956246,49261.23994530511,48427.75637780001,45973.55376754172,48204.65807841763,49355.68994197374,48788.86712310369,48927.59730533542,49556.70050076988,51197.95293411751,51746.69696324781,51985.93246424495,52363.38291812957,53156.86130912729,51715.78104095996,54458.35356008173,54878.29195118762,54449.79820429526
Switzerland,39907.2639481954,42297.9647391899,43214.51551487457,44364.46605205943,45930.29298148217,46358.4508627756,47005.68736548429,47845.62672761548,48942.13651340895,51120.43466051833,53989.1606711979,55895.3525411154,57246.12951435251,58558.19247173049,59091.08414394627,54811.34551769034,54351.75793494789,55863.55351863355,56087.04594172101,57369.14319333751,59771.44921562521,60397.27306357926,59259.16076700286,59382.70141686992,60949.93230530465,62910.65813752518,63747.33576248334,64352.55533986854,65975.10651222224,68278.0620563222,70063.85169048821,68559.9381759437,67778.54748640567,67079.4643889041,67391.84433428971,67264.91129419139,67284.1091295952,68640.07445090452,70510.02546736262,71341.34285285225,73749.9388039148,74439.46360095697,73824.38488238944,73254.95291492804,74718.68361144743,76282.98396478489,78893.80773577618,81254.17005046373,82481.06803613402,79585.52159420228,81315.42286456675,81874.33618607961,81964.8864216996,82479.92153564018,83394.37114237239,83806.44760038373,84611.09984796056,84967.58854846985,86756.60212945126,87123.66043632264,84637.01323131793,88520.32200121794,90043.41003990456,89555.55998141227
Syrian Arab Republic,517.1311047074687,556.2549979073876,672.5614948445976,596.1983753043581,631.8621930582752,626.6280514615626,560.7069015735358,588.0175554190175,590.7101339084724,679.2579508757015,645.5749066780515,680.2063574380418,826.2108641918995,715.160556387001,869.8466663771759,978.291795882869,1061.236018799345,1006.950393242875,1069.746477883406,1043.218556886677,1155.128964574714,1204.048996028256,1197.250821200307,1183.932348143617,1056.125313646194,1114.963331600751,991.1103436921208,973.6202391502712,1110.622599498392,927.8066839954654,931.8850683586156,972.2858316892074,1065.204692606003,1097.110406736763,1142.063978417671,1188.17539496366,1270.051246548021,1299.298565649406,1352.127896043681,1271.322273359528,1248.384883342158,1230.872000215326,1249.00621359351,1307.481458545202,1363.619466838687,1411.631849414977,1420.722931212984,1411.689913752402,1423.595594259513,1484.405237428543,1526.368944027515,1542.71957174916,1142.290801505977,884.3298133321044,847.6598772062761,847.7316319425646,802.9694983355022,795.8832169708587,792.413811698757,771.5186952713054,740.8113970134376,734.334236323426,712.2722782000372,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,1417.668222341712,1420.201977710857,1355.738497503426,1491.073894484519,1353.853366512455,1312.947013180339,1188.374612699516,827.5868846232684,682.7272593172685,528.0482173682897,452.9043853944653,369.934883507426,371.6612431444544,389.0897466640217,401.4063817879082,429.537300984643,461.6811957602565,501.8085664711703,546.391479808684,590.9571113856994,618.3337025885769,649.1633287553342,686.4809019241304,726.1854913382688,739.2128785263312,770.6041053937913,809.3682291540932,849.5190808317377,889.8823830999792,925.970961482804,956.916310930656,997.3526145567084,1042.263917576419,1094.800201822097,1148.346767124927,1171.90127480359,1254.069995923062,1325.755452908494,1407.107543622102
Tanzania,834.492431640625,820.259765625,869.289978027344,897.041076660156,918.554931640625,929.989868164063,1006.95916748047,1030.11999511719,1059.94592285156,1058.02795410156,547.600341796875,549.467468261719,567.920104980469,581.759033203125,572.999633789063,574.565002441406,572.357055664063,552.289428710938,544.240051269531,539.403015136719,536.933166503906,515.711853027344,498.374603271484,480.399017333984,486.725524902344,476.979888916016,486.831359863281,493.825897216797,513.868591308594,519.22265625,541.544799804688,538.966979980469,528.781555175781,518.66259765625,506.972503662109,508.840423583984,522.333251953125,529.954223632813,535.363159179688,546.605529785156,555.348083496094,573.400146484375,598.421569824219,621.720703125,650.516540527344,680.051208496094,704.502746582031,731.52001953125,752.540466308594,772.929565429688,801.29931640625,838.999267578125,851.910705566406,882.8115234375,913.811218261719,939.127319335938,970.156127929688,1001.88745117188,1024.01525878906,1051.7666015625,1041.25964355469,1054.31726074219,1070.58532714844,1092.86413574219
Thailand,592.4656351125064,606.2055927125512,632.9830357161529,663.5543658259204,688.0173072984173,722.3922991768186,779.3049783013647,822.065821475732,863.6171647386411,894.6361155629612,969.511716318085,989.9092200298854,1005.144546734985,1079.191990945543,1099.029395949655,1125.839551261057,1202.744246546287,1291.919768102796,1394.181340220161,1438.539295043061,1482.08742004737,1538.431274149726,1589.421685968193,1645.991690946837,1707.930801984096,1754.627162496587,1818.90504659625,1957.759636744519,2180.413586541817,2406.269968245446,2631.519710958634,2810.567020013157,2989.85385369019,3186.997071032291,3391.489866040625,3614.932440167321,3766.863644330883,3614.608485439941,3295.360183812942,3403.087373568955,3514.716629706077,3599.025248773576,3783.754220732665,4018.155381870682,4232.771572619342,4372.257302062605,4551.525001831396,4760.667084648314,4805.763939908355,4737.456797633144,5059.357478316572,5070.237401919421,5403.878460362729,5516.611641641345,5541.465993618451,5688.853353978842,5857.780529359259,6076.743077000816,6314.199484120428,6434.537705180338,6035.186277370771,6122.492384601617,6272.575909963412,6393.887449751979
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.1824904830195,684.8705301739269,736.5916481012003,789.9006974349103,823.0624247834379,854.1304727228315,897.3605313684876,907.9165659633852,865.8313779761156,631.0729125379133,1117.564297961117,1192.785757911118,1028.131934225295,964.3225646181294,955.4705482873773,964.0266141735578,897.5737636709275,961.8484620902682,1042.868354430017,1120.096984483979,1195.380862418307,1237.483832842752,1269.416292760681,1281.92864092574,1312.964940794653,1319.592973709912,1333.658546843204,1267.086601428832,1237.200647304125,1507.247482943743,1947.839971388664,2015.692701913694,1578.383229395466,1278.418613435423
Togo,449.3425711234559,495.2604703600975,504.9809024562748,520.58164440682,582.2944543904534,654.0617329722023,691.4519596412656,701.2036128844962,706.5737647399444,752.5028968023265,744.0175123637064,720.5210163009515,753.6715079057905,762.2181272779089,779.009571600141,778.5371160541918,744.3021645169374,777.2126506366772,842.4023496612542,778.6978059850644,867.4539879997386,813.0461181659117,758.2508558317159,693.1974302482749,707.5720338659496,723.3852641858228,712.7284515727887,694.9067344842928,719.0017778957412,726.2934844286137,703.6238962198325,678.8697875563895,633.6689799612736,541.3570219115288,620.1825754806353,640.3498632053121,671.5042214621052,744.1265819268624,706.6895238575204,704.043789285316,679.5333677008479,667.2982817843252,675.4407443862822,702.7992002168354,678.2875461603307,630.2486283195254,629.0798559387376,603.8378963582527,610.4056557222513,625.7118367274552,644.5637303115969,663.9637780888963,687.4957957442854,709.0923041711571,730.2915254199456,751.0524050843359,763.2765491130536,774.2769090719174,791.5935323692099,810.5141328154706,806.956490395231,835.1990512741844,862.7637126961276,896.8746869283675
Tonga,,,,,,,,,,,,,,,,,,,,,,2589.00420030952,2709.79072078338,2763.002091777968,2811.263395257806,2995.82251662265,3058.482269293037,3138.078900435379,3060.575452386661,3059.094069697151,2987.636814439772,3173.086014298707,3177.042334053462,3293.135083328601,3454.054485166024,3667.01863231075,3668.595792496226,3632.112385843828,3689.216654311573,3749.823438364915,3866.685674186463,3901.180544848073,4050.989655190192,4030.196852404738,3928.060226309743,3880.070342696324,3775.248181752953,3665.895203780241,3833.60160897114,3630.760614611458,3653.977808991357,3892.767833332573,3932.593693146395,3962.169489459504,4058.815614368996,4123.903239933324,4419.814728689389,4568.62468668733,4590.842058746756,4576.850819145319,4656.931661853549,4683.299226948398,4594.634283764628,
