REF_AREA_NAME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Tuvalu,,,,,,,,,,,13790394.59234534,13571996.11318634,13307342.18897923,13050443.94802095,12831444.4481292,12638138.73751812,12531333.82704737,12062473.9719084,11841429.1363732,11794442.34556005,11719016.88676019,12023746.48286665,10098852.88467805,11005083.54713746,11826172.83058939,11609150.73297525,14231135.47177139,15975431.51541094,19059808.07809133,18688561.13634628,21562114.29667089,22340330.5306461,22963355.18472093,23907338.24754488,26365819.92598773,25046355.11512269,23553249.09632153,25909351.91856524,29925603.60164467,29457605.81801522,29171722.93326918,29171722.93326918,31949982.2602472,30560852.59675819,29866287.76501369,28477158.10152468,29171722.93326919,31255417.4285027,33339111.92373622,31255417.4285027,30560852.5967582,32644547.09199171,31949982.2602472,33339111.92373621,33339111.92373621,36811936.08245873,38895630.57769225,39847948.41849715,40400752.5680826,45984984.35882524,44019157.51553877,44813322.94415542,45116847.77562777,46855113.83529816
Uganda,,,,,,,,,,,,,,,,,,,,,,,4983495458.567271,5269775231.313358,5251611544.994254,5077973310.83708,5097781821.694865,5299750981.889246,5737885293.305125,6102926184.310697,6498038178.890007,6858945424.652265,7093408658.478479,7684026612.979187,8176083687.44476,9118233745.01833,9945450357.95596,10452668511.67077,10965399652.3846,11848547279.74592,12220817656.19681,12854303430.18629,13976829355.94711,14881585674.25484,15894609936.33192,16901146460.52115,18723891904.54881,20299025448.88123,22066817213.65577,23567695614.72729,24896350765.39316,27234530259.53745,28279643267.76408,29294007439.77264,30789849487.57238,32387183730.10015,33935615078.98327,34998276801.87451,37204541496.69855,39600047064.27999,40768765796.47478,42210585952.78259,44147216889.62398,46503341915.45903
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,161845930095.1429,165999646444.3833,172428984082.1043,161487959612.7357,147438507126.8773,132842094918.3062,113978517440.7512,87877436947.69876,77156389639.43056,69440750675.4875,67357528156.31751,66077735119.90492,65945579649.59474,69836368849.08502,75981969310.36905,80039138412.61871,87656150954.14566,97995502971.76256,101005170642.2676,108652697104.2118,117579433690.8241,120217318404.6347,102020662581.8741,106195352549.6412,111977987703.6534,112148546938.8962,112199506223.112,100891035816.4991,91030967789.07176,93253017276.77795,95453762635.70132,98783535745.58614,101944118787.0954,98118341609.84476,101499127456.6619,72309415411.3627,76159411195.03307
United Arab Emirates,,,,,,,,,,,14070592923.51951,19222171570.87942,26734126557.45081,47217855773.49347,54063519989.28825,57430272383.84229,66921691091.78802,81269253400.5128,79977394650.43394,96711523265.07724,119801181757.2782,125382930472.8697,116958054931.5252,111407435350.4396,115882617750.2209,111717244267.4569,95006426303.69884,98219526263.76918,95647247523.82004,107448100937.6521,127141173333.6658,128234691613.6252,132524071337.5613,134195452926.0991,143449770711.8415,153043528503.7873,161917610688.1976,175179308486.7701,175690822156.0711,180789745160.2677,200410321454.2472,203214232274.451,208159362850.444,226478512535.3298,248144435934.9609,260192198668.4634,285788137266.0953,294888746625.4999,304301112606.2259,288346842919.734,292968610431.1713,311179896130.5159,316857313553.7196,332876224059.3132,346742821770.7797,370275469560.1661,390868305567.669,393741456191.5776,398914879841.3493,403336245487.9897,383342656303.6292,400036290943.1556,430077804411.9101,445641058027.7772
United Kingdom,793127688923.183,814552559236.0817,823502016819.3243,863520470606.1608,911832809500.664,931257884471.4012,945854883927.5704,972109334616.092,1025309893050.7,1045192065365.519,1073501943894.13,1111125153881.315,1159144289314.52,1234765106497.165,1204088552084.505,1186344507745.584,1220870290487.057,1250876236035.812,1303466331159.83,1352333500866.996,1324862633557.127,1314426110473.731,1340647481719.041,1397247692388.102,1428952711623.555,1488217310110.017,1535101224196.627,1617885216667.953,1710629088490.434,1754722311847.681,1767597683034.659,1748098930983.333,1755110242111.006,1798809520344.042,1867991898738.782,1915283289476.877,1964735787495.569,2061492115418.56,2131637646138.527,2196830016070.809,2292208338906.25,2351181825459.113,2393401075136.178,2468849371075.25,2529531328675.573,2598654838739.172,2660520859212.048,2730356339665.789,2723563286863.318,2597719582107.35,2655734846473.691,2685966732014.028,2726497926337.317,2775572748536.747,2864242231205.469,2927911140916.731,2984177104376.023,3063451915172.534,3106499243290.97,3156963551827.521,2831893576021.773,3074755378779.185,3223545409624.701,3234504373105.299
United States,3431221354895.041,3510139446057.61,3724257952267.131,3888125302166.881,4113636569692.57,4376909310152.891,4661408415312.84,4777943625695.66,5007284919729.029,5162510752240.629,5173693085999.998,5344048439999.998,5624905009999.998,5942469133999.998,5910347105999.998,5898194297999.998,6215991005999.998,6503430023999.999,6863408303999.999,7080703002999.999,7062521475999.999,7241747172999.999,7111177472999.999,7437138984999.999,7975324063999.999,8307861209999.999,8595533785999.999,8892477646000.0,9263914872000.0,9604107859000.0,9785238028000.0,9774639354000.0,10118950750000.0,10397403618000.0,10816317373000.0,11106673921000.0,11525703481000.0,12038266261000.0,12577957790000.0,13180243872000.0,13717679619000.0,13848757308000.0,14084248131000.0,14477988212000.0,15035068144000.0,15558822251000.0,15992063824000.0,16312522122000.0,16331051067000.0,15910281498000.0,16339094225000.0,16594704135000.0,16974575729000.0,17334068403000.0,17771549056000.0,18295019000000.0,18627887993000.0,19085691122935.2,19651869117582.5,20159639089698.1,19723580221938.2,20917853444668.3,21443388432051.0,22062578283266.8
Upper middle income,1169647259840.913,1174733375316.296,1211504756652.495,1265890054852.031,1376288166501.61,1482240396839.341,1575026654468.716,1635034815868.731,1749077849801.863,1895162548981.687,2054277352389.422,2191369572424.144,2360613651686.509,2543651507141.163,2705693265355.215,2827861381854.993,3013424549480.757,3143900744159.09,3262529752945.857,3444280772382.043,3603637756893.304,3670311828403.519,3782410812026.505,3836401964095.915,4042573234980.748,4231714885127.379,4387177401290.84,4603881520931.12,4759660084251.295,4900641846961.062,5033732207325.247,5188835547301.261,5423285356953.545,5742181903903.35,6059004324289.694,6326618451716.458,6718749161345.901,7127324128545.43,7338496717214.566,7572930044300.736,8023928182257.552,8298389313935.036,8695783409550.23,9206218057715.95,9928782901497.889,10673460291074.33,11590864671934.96,12681834072559.16,13476120643095.93,13943259670108.72,15131983239721.79,16181405842624.46,17113469632028.41,18076729826774.36,18971909576956.94,19830615812257.53,20738282956924.55,21848798125044.0,22920245490506.73,23852451210920.69,23733210553042.67,25538815903716.6,26384548095052.61,27548975484262.25
Uruguay,16784217051.38517,17202653946.72516,16931789756.83336,16960651491.90828,17374579715.81119,17556249025.73948,18093971640.97656,17432305113.64598,17761585972.31437,18803256921.9176,19241977028.43568,19193542753.45693,18940270547.90145,18992394099.98699,19542289356.65807,20733765993.52994,21549737170.43481,21863385229.01336,23038320347.7266,24466492719.2575,25896167975.29063,26300034208.38072,23733710676.15814,21295214497.49572,21051891660.68522,21360625236.64844,23242455370.54516,25100256718.14798,25471975822.88796,25753161224.78281,25829737832.14395,26743802791.2413,28865011154.88221,29632112135.1097,31789727752.35135,31329539981.17818,33077088488.93952,35904413225.12687,37526894198.66801,36956130432.48055,36242902749.57159,34849678466.81775,32155098813.21955,32414038652.10217,34036089123.99398,36575226344.61266,38074290288.91325,40564924117.33763,43475921755.06315,45320819970.79864,48857389210.18398,51379472633.57786,53197370201.03953,55664418793.73772,57467273107.59461,57680327998.66888,58655009122.87179,59675827109.95102,59774159541.437,60329073569.22443,55876702366.166,58984504648.27766,61761057234.79865,61988013788.33546
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,28089418035.3395,30656392613.11203,31604071830.33036,32109736981.46038,31951757073.85374,28373160282.4397,27720577594.69809,26279107561.69564,26042595592.20516,26485319718.07008,27862556342.4997,29060646265.52333,30310254055.46217,31472652298.53167,32783122633.22395,34085756140.14109,35528479187.73489,38174995817.58854,40828160773.86568,43870437889.26936,48026286798.04198,52362657563.93055,56578340212.82578,60876691748.34106,65457747965.38275,70106848438.94095,75222229947.8556,80392884506.06053,86196264755.31053,91309557164.49509,95322862968.46812,100622047495.5935,107444145839.5554,109123866128.1193,117891622986.77,124966702851.2445,132828878427.4977
Vanuatu,,,,,,,,,,,,,,,,,,,,332998066.5395616,295036930.6134413,307953519.6165611,314050639.3545266,323502399.2696058,354477726.4524428,358028258.02676,357489556.6844499,347144042.2696288,341267300.3535174,346495152.0163915,387020184.8129094,399202181.0765153,409523209.0666859,412535039.2986929,449999269.013903,454517014.3619136,465095149.810914,487916497.5851464,493658564.1656803,495323641.0419119,524670620.985493,506844503.8399552,480497110.9160559,501102437.2594213,521083359.7742001,548728533.204574,595154794.3418539,612270805.1725283,646564042.8955032,666202155.4651754,674588755.9079593,695769513.2306107,702797117.1052939,706053811.5838056,728201782.6801503,730870802.9670509,765139554.2653754,813475756.5253915,837068426.6761136,864199385.1888278,821054304.9547101,808309120.9241436,823796784.515562,842026927.6678325
Viet Nam,,,,,,,,,,,,,,,,,,,,,,,,,34363462779.81358,35671286575.7778,36666262766.85675,37980187158.04236,39930474201.49503,42871159122.68279,45057981854.80714,47743817832.16629,51871770980.83895,56059239339.3434,61014304826.63842,66835362482.48463,73077797034.13063,79035160538.46255,83591107164.24706,87581401291.5701,93525828108.83896,99317782863.09602,105595482130.7066,112880581486.0591,121387725604.5669,130549157968.4928,139658819217.11,149615800998.3645,158086705343.2754,166620063722.2913,177322478338.4043,188694468366.2676,199081239731.6883,210137237901.3887,223632762207.5602,239258328381.7414,255264731908.124,272980590259.1872,293358610036.8409,314947640805.6011,323972192107.0652,332245562394.7701,359235578724.1122,377364153384.1694
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4688209978.655281,4669640875.133403,4823080309.498398,4991179562.433296,5166120064.03415,5373312166.488793,5438792689.434364,5080115795.090714,5110412753.468516,4691141942.369264,3996266542.155817,3745094983.991462,3678637139.807898,3663000000.0,3721639274.279616,3694274279.615795,3763664087.51334,3873124066.168623,3810575506.937033,3950332443.970118,3898534418.356457,
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5057699999.999999,5417699999.999999,5483499999.999999,6287799999.999999,7189099999.999998,7784399999.999998,7118399999.999998,6455599999.999998,5649399999.999998,6441199999.999998,7853399999.999998,8740099999.999998,8652999999.999998,8980799999.999998,9647999999.999998,10477100000.0,11082400000.0,12146400000.0,12886900000.0,13492400000.0,13471100000.0,13972400000.0,15211000000.0,15426900000.0,15616200000.0,15829000000.0,14037400000.0,15021700000.0,15635000000.0,14789000000.0
World,11070188630555.46,11508949177860.43,12121246285761.0,12729194300498.82,13565454928335.51,14326564855080.85,15105203324283.03,15669214666099.32,16598170037735.46,17591028378392.47,18250988373866.76,19030318681048.37,20096314880690.12,21383113514871.94,21795110450684.73,21918174021861.98,23054538799943.56,23978673119261.56,24976603306680.36,26021642895400.52,26511446683671.23,27025717448256.83,27121769087858.52,27835686731305.92,29137190529550.97,30217686857429.59,31194806052548.75,32365674666546.95,33837965658467.38,35098144557839.82,36053259768502.3,36489757004345.51,37227704048250.15,37912860557311.7,39180033495170.32,40393665990713.86,41840682592167.61,43494798274841.92,44731408554893.63,46336851678223.78,48437263200388.0,49422295421127.05,50567138353080.4,52131518187621.34,54463866515800.83,56653579443885.42,59180664984371.9,61768752251196.41,63038812186080.8,62192598074458.59,65002105448721.18,67170761718394.3,68978972328520.34,70960627147647.53,73182741848317.38,75472473882835.17,77596070030857.1,80274256581671.84,82909015820695.81,85127633137500.78,82677384726296.52,87927472715845.23,90774582977538.8,93346688686736.94
"Yemen, Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23917787678.65861,25423052177.64591,27509674134.60459,28610602045.06738,30533792158.12538,32264866214.34404,33760332218.15248,35526373021.69658,37660333751.11151,39082211136.82768,41498240441.14193,43076686550.58479,44771853891.15316,46449633531.21233,48294936450.8695,50995467630.48902,52612232709.0259,54368654194.08662,56351788625.78867,58530478110.36378,63038675246.18078,55023372684.39548,56340076605.58898,59057650942.74328,58946214923.89937,42444489522.23031,38465266075.76577,36514386388.46739,36789138007.96674,,,,,
Zambia,3745698444.115927,3796691708.189076,3702122212.394585,3823270196.552988,4290246254.215263,5004463110.099126,4725699010.609272,5099960030.320054,5163624360.460182,5141063668.584494,5387686297.19132,5383050756.099071,5878768640.770482,5822212020.168769,6196473039.879551,6055854684.905959,6432587907.063765,6138989402.861706,6172984906.576996,5986318100.434608,6168040110.67307,6548482197.515583,6364287627.821079,6239121864.174883,6218106324.329229,6318548040.454082,6364287627.821077,6534574435.21006,6944994654.290376,6873912509.778687,6840844039.479957,6838372211.042379,6720005310.13323,7176782487.175121,6557753279.700082,6747775256.592983,7167388797.893606,7440753543.997562,7412051123.983833,7756725565.347336,8059030210.463661,8487518230.930722,8869967014.461737,9485983915.846912,10153075785.36905,10887711636.03004,11748243095.77287,12729507610.19313,13719086269.62597,14984033821.78684,16527123087.71632,17447560252.65765,18773117888.80939,19722575262.7917,20648211567.06158,21251216798.77625,22049221308.1088,22826646593.61689,23747586257.25117,24089861649.01546,23418945736.89926,24879098747.8861,26175604214.18955,27580695690.34005
Zimbabwe,4329261158.022682,4602704101.245247,4668728551.704012,4960260046.536209,4905391045.741872,5146273735.630869,5224658176.205611,5661805792.333676,5773351008.081018,6490876687.026527,7955552802.245927,8664996116.272831,9386770772.803204,9631269370.716486,10269355761.91373,10071031576.9325,10117845649.92813,9423690290.241116,9168598298.92498,9470890230.47586,10836657373.91656,12193994749.80511,12515220805.54959,12713625284.53239,12471130667.29999,13337174339.84236,13617125513.76488,13773822842.99231,14814073528.50105,15584370752.84404,16673492752.14932,17595834085.31657,16009469333.07594,16177802282.75316,17671854489.11438,17699780558.60833,19533601150.57964,20057217725.91574,20635910937.7327,20467146117.72346,19841017281.73908,20126651621.20386,18336582469.8018,15220266576.55957,14336343807.96356,13517583212.63863,13049672720.22442,12572925524.81045,10351422061.70757,11595617444.66356,14083116362.76866,16142097162.99623,18683650519.49866,19280916546.44884,19567149970.42023,19963120600.0,20142979412.31727,20964866130.33335,22015177994.7607,20621078646.82945,19009139106.16616,20618836217.76371,21884680855.37868,23052607292.36384
